"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BLZ","Belize","2013","2013",63.73984,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BLZ","Belize","2014","2014",61.73077,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","BLZ","Belize","2015","2015",61.65975,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","1999","1999",50.09476,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2000","2000",52.96206,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2001","2001",53.0135,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2002","2002",54.0554,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2003","2003",54.07996,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2004","2004",53.24408,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2005","2005",54.89497,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2006","2006",58.81745,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2007","2007",58.48518,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2008","2008",57.4564,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2009","2009",58.53318,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2010","2010",59.50627,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2011","2011",56.44025,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2012","2012",55.51483,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","SWE","Sweden","2013","2013",55.13316,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GHA","Ghana","2012","2012",18.34862,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GHA","Ghana","2013","2013",18.84058,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GHA","Ghana","2014","2014",22.97297,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GHA","Ghana","2015","2015",22,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2004","2004",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2005","2005",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2006","2006",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2007","2007",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2008","2008",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2009","2009",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2010","2010",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2011","2011",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GUY","Guyana","2012","2012",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","1999","1999",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2000","2000",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2001","2001",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2002","2002",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2003","2003",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2004","2004",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2005","2005",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2006","2006",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2008","2008",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2009","2009",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","GIB","Gibraltar","2010","2010",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","1999","1999",53.93258,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2000","2000",51.6178,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2001","2001",52.02197,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2002","2002",52.03426,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2003","2003",54.73633,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2004","2004",57.29604,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2005","2005",60.6348,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2006","2006",57.99701,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2007","2007",57.34701,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2008","2008",59.38395,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2009","2009",59.56399,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2010","2010",58.64218,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2011","2011",55.05452,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2012","2012",57.43575,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2013","2013",55.71917,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2014","2014",54.79103,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MLT","Malta","2015","2015",55.0468,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","1999","1999",52.34958,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2000","2000",54.15282,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2001","2001",54.70387,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2002","2002",55.39164,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2003","2003",55.99893,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2004","2004",56.14924,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2005","2005",56.4677,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2006","2006",55.9033,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2007","2007",56.48024,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2008","2008",56.7352,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2009","2009",56.54017,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2010","2010",56.68935,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2011","2011",56.91278,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2012","2012",56.53112,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2013","2013",56.90589,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","NLD","Netherlands","2014","2014",56.6065,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2001","2001",,"n","Magnitude nil or negligible"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2003","2003",53.30296,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2005","2005",56.45161,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2006","2006",58.10373,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2008","2008",56.1319,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2012","2012",69.81818,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2013","2013",71.95886,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","NAM","Namibia","2014","2014",70.39301,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","1999","1999",42.04738,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2000","2000",44.1439,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2001","2001",44.93141,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2002","2002",46.31341,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2003","2003",47.05831,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2004","2004",47.65596,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2005","2005",48.75074,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2006","2006",48.92896,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2007","2007",50.09403,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2008","2008",51.00609,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2009","2009",52.3318,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2010","2010",53.43539,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2011","2011",53.15508,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2012","2012",53.46712,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2013","2013",49.39355,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","USA","United States of America","2014","2014",49.80504,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","1999","1999",54.13055,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2000","2000",58.28035,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2001","2001",56.80744,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2002","2002",57.67589,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2003","2003",55.59118,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2004","2004",52.62887,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2005","2005",52.32945,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2006","2006",57.86771,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2007","2007",56.8673,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2008","2008",57.37345,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2009","2009",56.98938,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2010","2010",51.77304,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2011","2011",54.98013,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2012","2012",52.94088,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2013","2013",51.05456,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2014","2014",49.54616,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","SAU","Saudi Arabia","2015","2015",49.62889,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","1999","1999",40.72053,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2001","2001",63.22529,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2006","2006",64.09715,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2007","2007",66.31831,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2008","2008",65.71116,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2009","2009",64.35602,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2010","2010",64.79537,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2011","2011",66.82297,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2012","2012",64.51134,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2013","2013",65.35766,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","ARG","Argentina","2014","2014",64.86356,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2001","2001",36.68571,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2002","2002",38.38821,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2004","2004",38.14672,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2005","2005",35.57692,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2006","2006",35.47558,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2007","2007",39.94253,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2008","2008",39.04694,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2010","2010",41.86047,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2011","2011",38.20755,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2012","2012",43.88697,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2013","2013",45.25213,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","GRC","Greece","2014","2014",48.96939,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2000","2000",84.61538,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2003","2003",82.86713,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2011","2011",46.46465,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2013","2013",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2014","2014",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","ALB","Albania","2015","2015",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","1999","1999",16.44981,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2000","2000",21.38683,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2001","2001",27.40103,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2002","2002",25.05636,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2004","2004",28.64829,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2007","2007",29.90054,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2008","2008",27.47187,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2011","2011",41.5048,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","KHM","Cambodia","2015","2015",42.77249,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2000","2000",74.66957,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2001","2001",71.446,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2002","2002",70.29301,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2003","2003",69.04526,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2007","2007",70.45708,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2008","2008",71.3341,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2009","2009",67.32899,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2010","2010",70.45455,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","PRY","Paraguay","2012","2012",40.97665,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2000","2000",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2002","2002",,"n","Magnitude nil or negligible"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2003","2003",,"a","Category not applicable"
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2005","2005",27.77778,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2006","2006",35,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2007","2007",34.48276,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2008","2008",25.3012,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2009","2009",21.53846,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2010","2010",28.37838,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2011","2011",20.61069,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2012","2012",28.04878,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2013","2013",32.65306,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2014","2014",40,,
"FGP_8","Percentage of graduates from tertiary ISCED 8 programmes who are female (%)","MAC","China, Macao Special Administrative Region","2015","2015",41.08527,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2001","2001",35.31189,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2002","2002",34,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2003","2003",39.03752,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2004","2004",44.68625,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2005","2005",44.95938,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2006","2006",44.15042,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2007","2007",45.67277,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2008","2008",46.45288,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2009","2009",50.53677,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2010","2010",49.17054,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2011","2011",50.24791,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2012","2012",48.11038,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2013","2013",47.98206,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2014","2014",50.57391,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","DNK","Denmark","2015","2015",48.98113,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","MCO","Monaco","2015","2015",63.82979,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","1999","1999",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2000","2000",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2001","2001",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2002","2002",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2003","2003",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2004","2004",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2005","2005",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2006","2006",,"a","Category not applicable"
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","MSR","Montserrat","2007","2007",,"a","Category not applicable"
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","1999","1999",72.36181,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","2000","2000",69.71609,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","2001","2001",70.37037,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","2002","2002",76.82776,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","2003","2003",56.62063,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","TTO","Trinidad and Tobago","2004","2004",58.4991,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","UKR","Ukraine","2012","2012",55.28657,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","UKR","Ukraine","2013","2013",50.15051,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","UKR","Ukraine","2014","2014",52.90805,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","UKR","Ukraine","2015","2015",50.7632,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","1999","1999",57.72871,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2000","2000",55.27278,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2001","2001",61.41979,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2002","2002",60.46135,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2003","2003",62.15573,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2004","2004",63.53313,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2005","2005",64.4661,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2006","2006",65.65402,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2007","2007",66.47328,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2008","2008",66.75878,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2009","2009",65.77805,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2010","2010",64.50013,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2011","2011",63.79887,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2012","2012",63.95154,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2013","2013",63.9322,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2014","2014",62.58332,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","HUN","Hungary","2015","2015",60.97832,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ZAF","South Africa","2012","2012",47.1531,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ZAF","South Africa","2013","2013",48.80666,,
"FGP_7","Percentage of graduates from tertiary ISCED 7 programmes who are female (%)","ZAF","South Africa","2014","2014",48.90903,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2001","2001",54.00291,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2002","2002",52.05479,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2010","2010",70.60745,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2011","2011",65.44118,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2013","2013",62.50495,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2014","2014",65.47069,,
"FGP_5","Percentage of graduates from tertiary ISCED 5 programmes who are female (%)","CRI","Costa Rica","2015","2015",63.53609,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","TJK","Tajikistan","2012","2012",38.43386,,
"FGP_5T8","Percentage of graduates from tertiary education who are female (%)","TJK","Tajikistan","2013","2013",37.86568,,
