"EDULIT_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","ECU","Ecuador","2014","2014",21.37031,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","TCD","Chad","2000","2000",,"a","Category not applicable"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LSO","Lesotho","2012","2012",30.62827,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LSO","Lesotho","2013","2013",27.52809,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","LSO","Lesotho","2014","2014",16.08187,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2008","2008",18.95425,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2009","2009",100,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2010","2010",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2011","2011",21.17081,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2012","2012",27.55013,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2013","2013",23.63294,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2014","2014",23.72228,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","AZE","Azerbaijan","2015","2015",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","UKR","Ukraine","2012","2012",30.77945,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","UKR","Ukraine","2013","2013",34.12147,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","UKR","Ukraine","2014","2014",40.89202,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","UKR","Ukraine","2015","2015",40.41505,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","SLB","Solomon Islands","2008","2008",,"a","Category not applicable"
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","MAR","Morocco","2001","2001",38.50992,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","MAR","Morocco","2007","2007",47.327,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","MAR","Morocco","2008","2008",50.29366,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","MAR","Morocco","2009","2009",51.91548,"+","National Estimation"
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","MAR","Morocco","2010","2010",49.20635,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","CYM","Cayman Islands","2006","2006",100,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","CYM","Cayman Islands","2007","2007",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","CYM","Cayman Islands","2008","2008",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2002","2002",68.29955,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2003","2003",49.72188,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2004","2004",70.90312,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2005","2005",68.09422,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2006","2006",73.20782,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2007","2007",72.64498,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2008","2008",71.84812,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2009","2009",72.05058,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2010","2010",71.56425,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","PAN","Panama","2011","2011",61.34882,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","DEU","Germany","1999","1999",30.99152,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","DEU","Germany","2000","2000",30.98302,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","DEU","Germany","2001","2001",34.0191,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","DEU","Germany","2002","2002",33.52916,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2009","2009",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2010","2010",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2011","2011",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","ATG","Antigua and Barbuda","2012","2012",,"a","Category not applicable"
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","MDA","Republic of Moldova","2013","2013",70.80402,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","MDA","Republic of Moldova","2014","2014",73.05812,,
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","MDA","Republic of Moldova","2015","2015",71.76603,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","KIR","Kiribati","2008","2008",,"a","Category not applicable"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","KIR","Kiribati","2012","2012",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2000","2000",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2001","2001",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2002","2002",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2003","2003",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2007","2007",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2008","2008",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2009","2009",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2010","2010",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2011","2011",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2012","2012",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2013","2013",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2014","2014",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","QAT","Qatar","2015","2015",,"a","Category not applicable"
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2006","2006",67.72908,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2007","2007",67.63636,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2008","2008",63.1728,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2009","2009",66.08187,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2010","2010",61.83432,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","URY","Uruguay","2015","2015",70.02398,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","OMN","Oman","2007","2007",61.65049,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","OMN","Oman","2009","2009",65.17857,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","OMN","Oman","2010","2010",63.85643,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","OMN","Oman","2015","2015",66.28099,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2008","2008",23.3871,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2009","2009",20.74893,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2010","2010",24.92333,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2011","2011",25.06188,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2012","2012",24.91371,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2013","2013",20.33752,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2014","2014",21.92846,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","AZE","Azerbaijan","2015","2015",24.08398,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","IRQ","Iraq","2004","2004",25.92465,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","MAR","Morocco","2001","2001",18.71166,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","MAR","Morocco","2007","2007",15.64246,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","MAR","Morocco","2008","2008",14.45255,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","MAR","Morocco","2009","2009",28.26633,"+","National Estimation"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","MAR","Morocco","2010","2010",34.10138,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2013","2013",37.45087,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2014","2014",37.8579,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","BIH","Bosnia and Herzegovina","2015","2015",38.1654,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","TUN","Tunisia","2012","2012",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","TUN","Tunisia","2013","2013",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","TUN","Tunisia","2014","2014",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","TUN","Tunisia","2015","2015",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","HND","Honduras","2003","2003",59.21569,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","HND","Honduras","2012","2012",65.15026,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","HND","Honduras","2015","2015",63.88175,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","SDN","Sudan","2012","2012",44.88381,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","DOM","Dominican Republic","2015","2015",38.90977,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","ISR","Israel","1999","1999",42.9056,,
"FGP_5T8_F500","Percentage of graduates from Natural Sciences, Mathematics and Statistics programmes in tertiary education who are female (%)","ISR","Israel","2000","2000",42.51692,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2005","2005",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2006","2006",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2007","2007",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2008","2008",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2009","2009",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2011","2011",51.55483,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2012","2012",53.2312,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2013","2013",55.14923,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2014","2014",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","POL","Poland","2015","2015",66.66667,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","MMR","Myanmar","2011","2011",61.19125,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","MMR","Myanmar","2012","2012",64.59339,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","NER","Niger","2001","2001",20,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NAM","Namibia","2001","2001",74.4186,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NAM","Namibia","2003","2003",77.77778,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NAM","Namibia","2005","2005",59.70149,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NAM","Namibia","2006","2006",80.95238,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","NAM","Namibia","2008","2008",59.09091,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","1999","1999",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2000","2000",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2001","2001",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2002","2002",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2003","2003",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2004","2004",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TUV","Tuvalu","2008","2008",,"a","Category not applicable"
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","LCA","Saint Lucia","2013","2013",,"a","Category not applicable"
"FGP_5T8_F200","Percentage of graduates from Arts and Humanities programmes in tertiary education who are female (%)","LCA","Saint Lucia","2014","2014",100,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","CUW","Curaçao","2013","2013",,"a","Category not applicable"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","CYM","Cayman Islands","2006","2006",,"a","Category not applicable"
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","CYM","Cayman Islands","2007","2007",2.04082,,
"FGP_5T8_F700","Percentage of graduates from Engineering, Manufacturing and Construction programmes in tertiary education who are female (%)","CYM","Cayman Islands","2008","2008",37.5,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","1999","1999",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2000","2000",100,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2001","2001",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2002","2002",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2004","2004",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2005","2005",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SWZ","Swaziland","2006","2006",,"a","Category not applicable"
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","JOR","Jordan","2004","2004",43.78841,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","JOR","Jordan","2005","2005",40.44787,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","JOR","Jordan","2007","2007",39.33598,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","JOR","Jordan","2011","2011",33.41129,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2000","2000",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2001","2001",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2002","2002",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2004","2004",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2007","2007",35.14028,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2008","2008",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","KHM","Cambodia","2015","2015",33.96226,,
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","COM","Comoros","1999","1999",,"a","Category not applicable"
"FGP_5T8_F300","Percentage of graduates from Social Sciences, Journalism and Information programmes in tertiary education who are female (%)","COM","Comoros","2000","2000",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2007","2007",31.65468,,
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2008","2008",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2009","2009",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2010","2010",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2011","2011",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2012","2012",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2013","2013",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2014","2014",,"a","Category not applicable"
"FGP_5T8_FUK","Percentage of graduates from programmes in unspecified fields in tertiary education who are female (%)","SRB","Serbia","2015","2015",,"a","Category not applicable"
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2001","2001",30.76923,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2003","2003",42.55319,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2005","2005",42.85714,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2006","2006",41.61074,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2008","2008",49.35897,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2012","2012",49.19786,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2013","2013",47.58621,,
"FGP_5T8_F800","Percentage of graduates from Agriculture, Forestry, Fisheries and Veterinary programmes in tertiary education who are female (%)","NAM","Namibia","2014","2014",59.42029,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","KEN","Kenya","2000","2000",21.89542,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","KEN","Kenya","2001","2001",26.76056,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","TCD","Chad","2000","2000",31.76471,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2004","2004",66.56401,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2006","2006",64.69666,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2007","2007",67.4475,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2008","2008",68.54643,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2009","2009",68.51677,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2010","2010",69.04577,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2011","2011",69.45688,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2012","2012",67.64361,,
"FGP_5T8_F400","Percentage of graduates from Business, Administration and Law programmes in tertiary education who are female (%)","MYS","Malaysia","2015","2015",71.9713,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","GHA","Ghana","2015","2015",2.60557,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","UKR","Ukraine","2012","2012",24.13819,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","UKR","Ukraine","2015","2015",20.77291,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2002","2002",57.5,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2003","2003",30.7947,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2004","2004",53.85604,,
"FGP_5T8_F600","Percentage of graduates from Information and Communication Technologies programmes in tertiary education who are female (%)","PAN","Panama","2005","2005",54.03789,,
